configuration,mesh_set,arm_part,link,env_part,env_role,tier,aabb_gap_mm,mesh_gap_mm,effective_gap_mm,classification,counts_as_real,q_deg
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,HDRM_Rod_2_Left,BUS_STRUCTURE,AABB_CLEAR,311.2513,,311.2513,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,HDRM_Rod_2_Right,BUS_STRUCTURE,AABB_CLEAR,313.309,,313.309,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hard_Stop_Left,BUS_STRUCTURE,AABB_CLEAR,179.299,,179.299,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hard_Stop_Right,BUS_STRUCTURE,AABB_CLEAR,182.8478,,182.8478,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Harness_Passage,ARM_MOUNT_INTERFACE,AABB_CLEAR,274.8146,,274.8146,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Harness_Service_Loop_Left,BUS_STRUCTURE,AABB_CLEAR,226.501,,226.501,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Harness_Service_Loop_Right,BUS_STRUCTURE,AABB_CLEAR,228.2755,,228.2755,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hinge_Ear_1_Left,BUS_STRUCTURE,AABB_CLEAR,211.282,,211.282,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hinge_Ear_1_Right,BUS_STRUCTURE,AABB_CLEAR,214.3018,,214.3018,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hinge_Ear_2_Left,BUS_STRUCTURE,AABB_CLEAR,211.282,,211.282,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hinge_Ear_2_Right,BUS_STRUCTURE,AABB_CLEAR,214.3018,,214.3018,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hinge_Pin_Left,BUS_STRUCTURE,AABB_CLEAR,213.5795,,213.5795,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hinge_Pin_Right,BUS_STRUCTURE,AABB_CLEAR,219.051,,219.051,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Launch_Lock_Interface_Reference,REFERENCE_ONLY,AABB_CLEAR,48.1864,,48.1864,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Load_Bridge_Left,ARM_MOUNT_INTERFACE,AABB_CLEAR,202.0417,,202.0417,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Load_Bridge_Right,ARM_MOUNT_INTERFACE,AABB_CLEAR,202.0417,,202.0417,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Load_Spreading_Frame,ARM_MOUNT_INTERFACE,AABB_CLEAR,175.8013,,175.8013,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Longerons_4X,BUS_STRUCTURE,AABB_CLEAR,106.0364,,106.0364,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Maintenance_Access_Cover,BUS_STRUCTURE,AABB_CLEAR,333.2239,,333.2239,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Mid_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,34.5944,,34.5944,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Mid_Transverse_Frame_,BUS_STRUCTURE,AABB_CLEAR,106.0364,,106.0364,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Rear_End_Frame,BUS_STRUCTURE,AABB_CLEAR,143.6654,,143.6654,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Release_Clearance_Envelope,REFERENCE_ONLY,MESH,-117.0224,0.0053,0.0053,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Root_Base_Left,BUS_STRUCTURE,AABB_CLEAR,176.1864,,176.1864,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Root_Base_Right,BUS_STRUCTURE,AABB_CLEAR,178.462,,178.462,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Root_Node_Spine_Left,BUS_STRUCTURE,AABB_CLEAR,141.1864,,141.1864,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Root_Node_Spine_Right,BUS_STRUCTURE,AABB_CLEAR,143.4544,,143.4544,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Spacecraft_Flange,ARM_MOUNT_INTERFACE,AABB_CLEAR,197.128,,197.128,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Torsion_Spring_1_Left,BUS_STRUCTURE,AABB_CLEAR,209.179,,209.179,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Torsion_Spring_1_Right,BUS_STRUCTURE,AABB_CLEAR,214.2022,,214.2022,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Torsion_Spring_2_Left,BUS_STRUCTURE,AABB_CLEAR,209.179,,209.179,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Torsion_Spring_2_Right,BUS_STRUCTURE,AABB_CLEAR,214.2022,,214.2022,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,WING_L_STOWED,SOLAR_WING,AABB_CLEAR,216.1864,,216.1864,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
L_FAIL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,WING_R_DEPLOYED,SOLAR_WING,AABB_CLEAR,215.0708,,215.0708,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Adapter_Plate,ARM_MOUNT_INTERFACE,AABB_CLEAR,12.405,,12.405,EXCLUDED_BOLTED_MOUNT_INTERFACE,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Aft_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,216.7609,,216.7609,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Central_Boss,ARM_MOUNT_INTERFACE,MESH,2.405,2.7142,2.7142,EXCLUDED_BOLTED_MOUNT_INTERFACE,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Deck_Front_Bay,BUS_STRUCTURE,AABB_CLEAR,91.405,,91.405,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Deck_Mid_Bay,BUS_STRUCTURE,AABB_CLEAR,152.405,,152.405,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Deck_Rear_Bay,BUS_STRUCTURE,AABB_CLEAR,274.405,,274.405,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Front_End_Frame,BUS_STRUCTURE,AABB_CLEAR,27.405,,27.405,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Front_Transverse_Frame,BUS_STRUCTURE,AABB_CLEAR,85.405,,85.405,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Fwd_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,60.328,,60.328,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,HDRM_Base_1_Left,BUS_STRUCTURE,AABB_CLEAR,363.1471,,363.1471,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,HDRM_Base_1_Right,BUS_STRUCTURE,AABB_CLEAR,363.1517,,363.1517,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,HDRM_Base_2_Left,BUS_STRUCTURE,AABB_CLEAR,168.8604,,168.8604,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,HDRM_Base_2_Right,BUS_STRUCTURE,AABB_CLEAR,168.8702,,168.8702,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,HDRM_Rod_1_Left,BUS_STRUCTURE,AABB_CLEAR,371.8367,,371.8367,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,HDRM_Rod_1_Right,BUS_STRUCTURE,AABB_CLEAR,371.8418,,371.8418,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,HDRM_Rod_2_Left,BUS_STRUCTURE,AABB_CLEAR,179.1662,,179.1662,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,HDRM_Rod_2_Right,BUS_STRUCTURE,AABB_CLEAR,179.1769,,179.1769,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Hard_Stop_Left,BUS_STRUCTURE,AABB_CLEAR,275.0303,,275.0303,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Hard_Stop_Right,BUS_STRUCTURE,AABB_CLEAR,275.0373,,275.0373,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Harness_Passage,ARM_MOUNT_INTERFACE,AABB_CLEAR,39.405,,39.405,EXCLUDED_BOLTED_MOUNT_INTERFACE,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Harness_Service_Loop_Left,BUS_STRUCTURE,AABB_CLEAR,304.873,,304.873,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Harness_Service_Loop_Right,BUS_STRUCTURE,AABB_CLEAR,304.8784,,304.8784,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Hinge_Ear_1_Left,BUS_STRUCTURE,AABB_CLEAR,281.8658,,281.8658,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Hinge_Ear_1_Right,BUS_STRUCTURE,AABB_CLEAR,281.8726,,281.8726,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Hinge_Ear_2_Left,BUS_STRUCTURE,AABB_CLEAR,264.3062,,264.3062,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Hinge_Ear_2_Right,BUS_STRUCTURE,AABB_CLEAR,264.3134,,264.3134,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Hinge_Pin_Left,BUS_STRUCTURE,AABB_CLEAR,262.2731,,262.2731,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Hinge_Pin_Right,BUS_STRUCTURE,AABB_CLEAR,262.2826,,262.2826,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Launch_Lock_Interface_Reference,REFERENCE_ONLY,AABB_CLEAR,212.5956,,212.5956,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Load_Bridge_Left,ARM_MOUNT_INTERFACE,AABB_CLEAR,39.9965,,39.9965,EXCLUDED_BOLTED_MOUNT_INTERFACE,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Load_Bridge_Right,ARM_MOUNT_INTERFACE,AABB_CLEAR,40.002,,40.002,EXCLUDED_BOLTED_MOUNT_INTERFACE,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Load_Spreading_Frame,ARM_MOUNT_INTERFACE,AABB_CLEAR,35.405,,35.405,EXCLUDED_BOLTED_MOUNT_INTERFACE,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Longerons_4X,BUS_STRUCTURE,AABB_CLEAR,27.405,,27.405,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Maintenance_Access_Cover,BUS_STRUCTURE,AABB_CLEAR,61.1753,,61.1753,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Mid_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,122.083,,122.083,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Mid_Transverse_Frame_,BUS_STRUCTURE,AABB_CLEAR,146.405,,146.405,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Rear_End_Frame,BUS_STRUCTURE,AABB_CLEAR,385.405,,385.405,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Release_Clearance_Envelope,REFERENCE_ONLY,AABB_CLEAR,246.8543,,246.8543,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Root_Base_Left,BUS_STRUCTURE,AABB_CLEAR,258.686,,258.686,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Root_Base_Right,BUS_STRUCTURE,AABB_CLEAR,258.6924,,258.6924,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Root_Node_Spine_Left,BUS_STRUCTURE,AABB_CLEAR,269.891,,269.891,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Root_Node_Spine_Right,BUS_STRUCTURE,AABB_CLEAR,269.8968,,269.8968,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Spacecraft_Flange,ARM_MOUNT_INTERFACE,AABB_CLEAR,24.405,,24.405,EXCLUDED_BOLTED_MOUNT_INTERFACE,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Torsion_Spring_1_Left,BUS_STRUCTURE,AABB_CLEAR,294.8432,,294.8432,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Torsion_Spring_1_Right,BUS_STRUCTURE,AABB_CLEAR,294.8512,,294.8512,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Torsion_Spring_2_Left,BUS_STRUCTURE,AABB_CLEAR,250.5818,,250.5818,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,Torsion_Spring_2_Right,BUS_STRUCTURE,AABB_CLEAR,250.5913,,250.5913,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,WING_L_DEPLOYED,SOLAR_WING,AABB_CLEAR,166.2478,,166.2478,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_base_link_LINKLOCAL,base_link,WING_R_STOWED,SOLAR_WING,AABB_CLEAR,166.2578,,166.2578,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Adapter_Plate,ARM_MOUNT_INTERFACE,AABB_CLEAR,84.05,,84.05,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Aft_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,283.8346,,283.8346,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Central_Boss,ARM_MOUNT_INTERFACE,AABB_CLEAR,74.05,,74.05,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Deck_Front_Bay,BUS_STRUCTURE,AABB_CLEAR,163.05,,163.05,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Deck_Mid_Bay,BUS_STRUCTURE,AABB_CLEAR,224.05,,224.05,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Deck_Rear_Bay,BUS_STRUCTURE,AABB_CLEAR,346.05,,346.05,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Front_End_Frame,BUS_STRUCTURE,AABB_CLEAR,99.05,,99.05,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Front_Transverse_Frame,BUS_STRUCTURE,AABB_CLEAR,157.05,,157.05,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Fwd_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,106.8835,,106.8835,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,HDRM_Base_1_Left,BUS_STRUCTURE,AABB_CLEAR,432.2893,,432.2893,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,HDRM_Base_1_Right,BUS_STRUCTURE,AABB_CLEAR,432.541,,432.541,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,HDRM_Base_2_Left,BUS_STRUCTURE,AABB_CLEAR,234.2094,,234.2094,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,HDRM_Base_2_Right,BUS_STRUCTURE,AABB_CLEAR,234.6736,,234.6736,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,HDRM_Rod_1_Left,BUS_STRUCTURE,AABB_CLEAR,440.4221,,440.4221,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,HDRM_Rod_1_Right,BUS_STRUCTURE,AABB_CLEAR,440.719,,440.719,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,HDRM_Rod_2_Left,BUS_STRUCTURE,AABB_CLEAR,243.2111,,243.2111,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,HDRM_Rod_2_Right,BUS_STRUCTURE,AABB_CLEAR,243.7483,,243.7483,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Hard_Stop_Left,BUS_STRUCTURE,AABB_CLEAR,343.1802,,343.1802,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Hard_Stop_Right,BUS_STRUCTURE,AABB_CLEAR,343.5611,,343.5611,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Harness_Passage,ARM_MOUNT_INTERFACE,AABB_CLEAR,111.05,,111.05,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Harness_Service_Loop_Left,BUS_STRUCTURE,AABB_CLEAR,374.0106,,374.0106,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Harness_Service_Loop_Right,BUS_STRUCTURE,AABB_CLEAR,374.3014,,374.3014,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Hinge_Ear_1_Left,BUS_STRUCTURE,AABB_CLEAR,350.1176,,350.1176,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Hinge_Ear_1_Right,BUS_STRUCTURE,AABB_CLEAR,350.491,,350.491,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Hinge_Ear_2_Left,BUS_STRUCTURE,AABB_CLEAR,332.2839,,332.2839,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Hinge_Ear_2_Right,BUS_STRUCTURE,AABB_CLEAR,332.6772,,332.6772,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Hinge_Pin_Left,BUS_STRUCTURE,AABB_CLEAR,328.3957,,328.3957,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Hinge_Pin_Right,BUS_STRUCTURE,AABB_CLEAR,328.944,,328.944,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
R_FAIL,STOWED,B51_REF_link1_LINKLOCAL,link1,Launch_Lock_Interface_Reference,REFERENCE_ONLY,AABB_CLEAR,276.7209,,276.7209,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
